,score,text
15643,1,관람객 정치적인 성향이 느껴지는 것은 제쳐두고 영화만 놓고 본다면 국내 실제 정세를 염두하여 가상의 이야기로 탄탄한 밀리터리 묘사와 연출이 이 영화의 재미 포인트 국내에 가뭄인 밀리터리 영화를 원하신 분들은 정치성향은 잠시...
15644,1,관람객 이건뭐 티비에서공짜로 방영해준다고 해도안볼영화임친구가재밌다고 해서 평안보고 본건데 별0개도아깝다 진짜 무슨 판타지영화도아니고ㅋㅋㅋ진짜돈이아깝다보고나서 추천해준친구한테말하니웃음참으며ㅋㅋ왜 ?어처구니없어서ㅋㅋ난끝까지웃엇...
15645,1,최신 리뷰에 조차 비공60여개 달리는걸 보고 어이가 없어서 10점 드립니다알바분들 분발하시고 제꺼에도 비공 찍으셔야죠?
15646,0,관람객 시간 죽이기로 보기에는괜찮음
15647,1,관람객 처음에 조금 지루한 면도 있지만 큰 기대하지 않고 본다면 재밌어요~
15648,1,관람객 정우성 멋져요. 잠수함 함장님도~~
15649,1,관람객 한국의 잠수함 전투신에 새로운 장을 열었고 부함장 역할 배우의 선굵은 연기가 도드라짐...
15650,1,관람객 배우들 연기가 크게 한 몫 한 영화 중 하나라고 생각해요! 각 나라의 지도자들의 특징을 잘 반영한 현실감도 살린 영화라고 생각해요!
15651,1,관람객 생각보다 재밌네요. 추천!!
15652,1,관람객 스토리 괜찮구 배우분들 연기 소름돋았어요 마지막에는 소름이 진짜 돋고 최고였어요
15653,1,관람객 처음에 무슨 내용인지 어려웠는데 보면볼수록 몰입도 ㅎㅎ 하지만 정말 꿈만같은 내용이었어요 실제로 저런일 있다면 바로 전쟁이겠죠 ㅜㅜ 그래도 너무 좋았어요 재밌어요
15654,1,대한민국은 친일파가 세운 나라다 사실 이 팩트조차도 대부분의 국민들이 모르고 있다 매국노가 개국공신이니 나라에 부정부패가 끊이질 않는 것이다 생각해 봐라 건국 70년이다 패망 70년 전의 국가가 아니다 대한민국이란 ...
15655,1,관람객 강철비2 출연자들 연기는 워낙 실력있는 배우들이라 연기로는 최고 였습니다 스토리가 좀 아쉬운점들이 있었습니다 처음에 한 반정도는 좀 지루하다 할까 그래도 후반부분은 조금 감동적인 부분도 있었습니다
15656,1,관람객 어어차ㅡ으느느너처츠르어냐타으ㅜㅌ
15657,1,관람객 정우성연기가  정말  눈물이 납니다.미국과 북한의 정상들 사이에 잘못하다간 찌질이로 보일수 있었지만 연기덕에  정말 멋진 모습이었습니다. 강추
15658,1,관람객 배우들의 연기와 적당항 긴장감이 재미있었음
15659,1,관람객 오랜만에 집중하고 본 영화이다 스토리 전개가 빠르고 연기를 다 잘해서 재미있게 봤다
15660,1,관람객
15661,1,관람객 말도안되는설정이지만 스릴감동
15662,1,관람객 최근에 본 영화들중에는 가장 재미있었습니다.
15663,1,관람객 영화 전반적인 짜임새는 괜찮았어요~
15664,1,관람객
15665,1,관람객 가능성 높은 허구연기자들 힘 조절
15666,1,관람객 그냥저녕 볼만했어요ㅋ
15667,1,관람객 해군과잠수정에 대해 많이 알게되엇고 국가간의 실리추구에 관해서도 한번더 생각하게됨
15668,1,관람객 평소에 우리나라 역사를 모티브로 만든 영화를 좋아하는 사람이라면 충분히 재밌게 보고 오실거라고 믿습니다.
15669,1,관람객 갠적으로 좋았음 내 스타일 지루한게 밑받침
15670,1,관람객 몰입감 최고에요 계속 집중하게 되네요
15671,1,관람객 후반 30분이 대박이네 ㅋㅋ
15672,1,관람객
15673,1,관람객 오랜만에 정말 재미있는 영화를 봤어요
15674,1,"관람객 30년 후의 우리나라와 미국,읿본,중국등의 관계와 더불어 펼쳐지는 얘기로 그 때도 여전히 대한민국은 그림자 취급을 받는다는 느낌...!너무나 신사적인 모습의 대한민국 대통령이 약간 갑갑하기도 했지만 어쩔수없는 한민족..."
15675,1,"관람객 지루하지 않고,웃기기도하고 재밌었어요 ㅎ"
15676,1,관람객 강철비2의 주인공은 부함장. 존잼감이 어마어마함.
15677,1,관람객 강철비2 좋았어요^^ 부모님 예매해드렸습니다!
15678,1,관람객 시간내서 보기 좋은 영화ㅋㅋ 정우성 너무 멋있네
15679,1,관람객 정우성.유연석.곽도원 북핵잠수함내 군인들 연기 넘 좋았네요
15680,1,관람객 재미있게  볼만하더군요
15681,1,정치색이 드러나긴 하지만 정상회담과 남북통일이라는 진지한 내용을 코믹스럽게 풀어낸 부분이 진짜 맘에 들음 안내상 이재용 등 배우들 오랜만에 본 것도 반갑고 딱 한가지 아쉬운게 유연석 북한 사투리가 조금 어색했던 것 ...
15682,0,관람객 타임 킬링용으로는 좋아요ㅋㅋ
15683,1,관람객 잘 만들었지만... 우리나라 어떠한 대통령을 모티브로 한거라면... 외모빼곤... 연기력들이 다 좋은 배우들이라서...엔딩 부분이 조금... 암튼 볼만은 했습니다
15684,1,관람객 최근 본 영화 중에 가장 재미있었다고 아이들이 그러더라고요. 저도 재미있게 봤습니다
15685,1,관람객 재미있었습니다 ㅎㅎ
15686,1,관람객 왜구놈들이 댓글알바질 하는듯잼있으니 봐요~~
15687,1,관람객 1보다 훨씬 재밌더라
15688,1,관람객 현시대를 반영하면서 심각하지 않게~ 나름의 긴장감도 같이~~
15689,1,관람객 배우들 연기가 좋아서 더 집중되었던것 같아요. 중간중간 깨알웃음도 있어 지루하지 않게 보는내내 재밌게봤어요~
15690,1,"관람객 캐스팅, 연기력 감탄정말 재밌네요"
15691,1,관람객 너무 재미있었고 정말 영화처럼 통일이 됬으면 하는 바람입니다
15692,1,관람객 역시는 역시다 배우들 연기 쵝오
15693,1,관람객 재미있었습니다. 통일에 대해 다시한번 생각하게 되네요:)
15694,1,관람객 재미있는 상상력과 다양한 무기무엇보다 긍정적인 결말연기력이 짱
15695,1,관람객 영화가 가진  말그대로 영화입니다 생각없이보면되요
15696,1,관람객 너무 재밌게 잘봤습니당 ㅎㅎㅎ
15697,1,관람객 웹툰원작이라 정말 만화같은 얘기지만 볼만하네요 대잠전 꿀잼
15698,1,관람객 재미있었습니다. 현실을 반영한 디테일한 컨셉들이 좋았습니다.
15699,1,관람객 연기 잘하는 배우들 믿고 봣는데 역시나♡
15700,1,관람객 초반에 내용이 조금 지루하게 느껴졌지만 전체적으로 재밌게 봤습니다.
15701,1,관람객 잠수함씬에서 이미 점수가 쑥쑥 올라갑니다.
15702,1,관람객 뭉클뭉클합니다. 추천합니다.
15703,1,관람객 스토리도 신선했고 지루한 부분없이 재밌게 봤어요
15704,1,관람객 영화를 보는 내내 흥미진진 그 자체였다
15705,1,관람객
15706,1,관람객 시간가는줄 모르고 재밌게 잘 봤어요
15707,1,관람객
15708,1,"관람객 솔직히 나는 영화를 그냥 봐서 영화에 대한 레벨이 많이 낮은데그 전제하에 나는 그냥 재밌었다. 좌파니 우파니애초에 우리나라 영화 문화가좌파 90퍼, 우파 10퍼인데 기대도 안 함 그냥 재밌네"
15709,1,관람객 국민여러분은 통일을 원하십니까?~~^^
15710,1,관람객 모처럼 재밌는영화 봤습니다.보는내내 심장쫄깃 몰입도 최강..
15711,1,"관람객 통일에 대해 다시 생각해볼 영화요. 평화협정을 할, 남북 두 정상의 따뜻한 만남의 그날을 기대해봅니다!"
15712,1,관람객 전 부함장님 연기가 좋았네용  ㅎㅎㅎㅎ
15713,1,관람객 괜찮았어요 대신 예매해줬는데
15714,1,관람객 영화 좋았습니다 배우들의 연기도 좋고
15715,1,관람객 좋네요 오랜만에 재밌는 영화봤어요 감독님 영화에 대해 연구 많이 하신듯
15716,1,관람객 약간의 코믹을 겸하여 보는 재미가 배가되어 더 좋았던거 같습니다.정치적인 상황만 계속 전개를 하다보면 좀 지루할텐데 중간중간 코믹이 감초 역활을 톡톡히 했네요.ㅎㅎㅎ
15717,1,관람객 한반도를 둘러싼 주변국들과 이해관계가 그대로 드러나네요. 중학생이상 역사수업에 도움이 될듯하구요. 멋진연기력 즐겁게 봤습니다.
15718,1,관람객 긴 러닝타임에도 불구하고 지루함이 1도 없었다
15719,1,관람객 잠수함이라는 제한된 공간에서 벌어지는 스토리라서 집중도를 더하는것 같아 시간가는줄 모를 정도
15720,1,관람객 그럭저럭
15721,0,관람객 볼만은 햇슴
15722,1,관람객 오랜만에 재미있게 봤네요
15723,1,관람객 스토리 전개가 넘 비현실적이지만 재미는있음
15724,1,관람객 정우성 잘생겼어요~~ 미국대통령 넘 재밌었음
15725,1,"관람객 스포일러가 포함된 감상평입니다. 감상평 보기 두 번 봐도 재미있어요! 강철비 1탄과 같은 배우진이지만, 전혀 다른 내용 전혀 다른 캐릭터들 입니다"
15726,1,관람객 재밌게 킬링타임했어요
15727,1,관람객 재미있게 잘 감상했습니다
15728,1,관람객 재밌게 잘 만들었네요. 연기도 괜찮았구요. 막판에 애국심도 ㅠㅠ
15729,1,관람객 스토리 몰입감 최고~~ 끝까지 보세요. 볼만해요~
15730,1,관람객 ㅋㅋ미국 대통령 개웃기네ㅋㅋㅋ
15731,1,관람객 나름 잘 만듬..정말 시원스러운 영화다..
15732,1,관람객 너무 잘봤습니다! 연기 맛집이네요 ㅎㅎ
15733,1,관람객 근래 최고의 영화. 역시 배우들의 연기가 압권!!
15734,1,"관람객 영화를 다큐로 보는 분들이 많네요 이 영화에서 표현되는 일본은 절대 거짓이 아닌듯 보이고, 그런 이유로 이 영화가 지니는 상징성은 더욱 크네요 볼만합니다.  평점들이 너무 낮아요.  다들 알바들같네"
15735,1,"관람객 스포일러가 포함된 감상평입니다. 감상평 보기 결말이 너무 해피엔딩 같고, 대통령 세명이 납치되는 것이 허술하네요. 암살 위협 높은 산속에서 숙박하는 건 말도 안됨 .미 대통령도 너무 못나게 그려지고..그래도 정치적 구도의 갈등이 잘 반영되어 있어서 현실감 있었..."
15736,1,관람객 지루하지 않게 재밌게 잘 봤어요 예상한 결말이지만 그래도ㅎㅎ
15737,1,관람객 전편을 뛰어넘는 속편 ..
15738,1,관람객 재밌다 간간히 개그코드도 괜찮았구 ㅋㅋ
15739,1,관람객 재밌게 봤습니다!! 한반도의 평화로 가는길이 멀고도 험해서 화가나기도 하고 안타깝기도 했습니다!!
15740,1,관람객 강철비2-정상회담 또 보고파.
15741,1,관람객 1편보다 재미나게 봤어요.역사지식과 영어 잘 하는 대통령에 한표!
15742,1,관람객 정우성 너무 잘생겼어요. 다음에 또 봐야겠어요~~~♡
15743,1,관람객 쉽지않은소재로 다양하게연출해서 보기좋았음
15744,1,관람객 큰기대 안하고봤는데 나름 재미있었고 스토리도 괜찮은듯
15745,1,관람객 행복한 상상 속에 가득한 풍자
15746,1,관람객 역사적 관점에서의 한반도의 흐름을 본다면 볼만합니다.
15747,1,관람객
15748,1,관람객 재밌게 본것 같아요 오랜만에 기대하고 본만큼 재밌었던 영화
15749,1,관람객 딸내미와 본 영화재미있습니다
15750,1,관람객 1편과는 전혀 다른 내용이지만 흥미롭고 유머스러우면서도 재미있게 관람했어요
15751,1,관람객 오락적인요소가 많아서 잼났어요! 신정근님 진짜ㅠㅠ 짱!!
15752,1,"관람객 기대하지 않고 보았는데, 생각외로 박진감 넘쳤다.제작 개시 시점 이후 시시각각 변화되고 있는 한미일 관계랑비교해 보는 것도 나름의 감상포인트 였다.국뽕 포인트는 조금 줄였어도 괜찮았을 거라 생각."
15753,1,"관람객 잠수함씬이라고 해야하나? 암튼,cg가 있겠지만 그래도 재밌게 본 장면이예요."
15754,1,관람객 볼 만 했는데 생각보다 저평가 받는거 같음중간중간 미국대통령이 산통 깨는거 빼곤 .. 첨에 한두번은 웃겼는데 좀 과했음
15755,1,관람객 깊이 생각하지 않고 보면 재미있음. 나름 감동도 있음.
15756,1,관람객 지루하지 않게 틈틈히 재미도 있고 각 나라의 성향도 확실히 느꼈습니다.정산회담이라는 어려운 내용을 쉽고 감동스럽게 풀어내서 재미있기 봤습니다
15757,1,관람객 해학적 풍자적인 요소가 적절하게 있어서 보는 재미가 있었고 배우들이 연기를 너무 잘해서 몰입이 잘됐다
15758,1,관람객 좋아유
15759,1,관람객 역시 믿고 보는 영화 좋았어요.
15760,1,관람객 연출도 좋고 국내외 정세가 잘 나타나있어서 흥미진진했다 정우성이 맡은 우리 대통령역할이 더 입체적었으면 좋았을듯
15761,1,"관람객 국가원수 3명이 정상회담 도중 쿠데타에 휩쓸리는 상상 속의 스토리를 실감나게 구현해냈으며 실존 인물에 대한 묘사도 훌륭한 편. 그러나 전작보다 느슨해진 스토리, 북한 원수 미화, 식상하고 유치한 개그, 비현실적으로 ..."
15762,0,관람객 정우성 연기 쵝오재미는 별로
15763,1,관람객 우리의 소원은 통일을 원하십니까?
15764,1,관람객 보면 볼수록 놀라는 출연진들! 눈과 귀가 즐거운 영화였습니다~
15765,1,관람객 장면 하나하나에 많은것을 보여주려고한게 느껴짐
15766,1,"관람객 연기파들이 많고, 북한측 인사 설정이 딱 맘에 드네요"
15767,1,관람객 재밌네요 매우
15768,1,"관람객 나쁘지않은 영화, 어느정도의 사실에 상상을 가미한 영화"
15769,1,관람객 잘봤어요 1편도다시보세요요
15770,1,관람객 다들 평보면 재미없다했는데 그래도 재밌게 봤어요3나라 대통령 정상회담이 조금 그랬어요ㅠ 강철비1원 진짜 잼나게 봐서 봤는데 2는 걍~~그래도 잼나게봤다요 ㅋ
15771,1,관람객 스토리는 그닥 와닿지 않더라구묘그래도 재미 위주로 보면 될것 같아요
15772,1,관람객 음..오랜만에영화관가니까 좋았어요재밌으나 아쉬운느낌
15773,1,관람객 텐션이 장난 아닙니다. 재미있어요~
15774,1,관람객 재미있습니다 강추합니다
15775,1,관람객 내용과 전달하는 메세지는 좋은것 같아요
15776,1,관람객 정말 흥미진진하고 잼난영화
15777,1,"관람객 1편을 능가할수는 없으나,버금가는 수작."
15778,1,관람객 강철비2는 재미와 메세지 전달 모두 성공한 영화인것같습니다
15779,1,관람객 꽤 멋들어지게 뽑아낸 국제정치 블랙코미디
15780,1,관람객 2020년 와서 본 한국영화중에 제일 재밌네여
15781,1,관람객 재미보다는 의미가 큰 영화네요.
15782,1,관람객
15783,1,관람객 몰입하기 좋은 영화였습니다. 감동도 있네요ㅎㅎ
15784,1,관람객 올해 최고의 영화였음..2차 관람할듯
15785,1,관람객 간간히 섞어놓은 유머코드로 자칫 무거울 수 있는 영화를 재미있게 만들었다. 긴장감 넘치게 잘 짜여지고 완성된 영화!
15786,1,관람객 과거 현재 미래  를  다시한번 생각하게  되는 영화 .  재미부분도 보장하지만   웃으면서  느껴지는  씁쓸함  .
15787,1,관람객 진지함과 감동 코믹이 함께한 영화 역대 대통령중 가장 잘생긴 대통령인듯 신정근님 정말 멋진 연기 감동했어요
15788,1,"관람객 간만에 긴장감 넘치며 실제 상황같은 정치세계를 본듯하다 우리나라 잘해왔고,앞으로도 잘될거다!"
15789,1,관람객 개인적으로 재밋었다 만족
15790,1,"관람객 긴장감 넘치고, 시간가는 줄 모르며, 재미있다"
15791,1,관람객 킬링타임용으로 괜찮아요
15792,1,관람객 구성과 잔잔한 감동이 있습니다. 가족영화로 추천합니다. 억지로 웃음을 자아내게 하는 무리수가 없지 않으나 볼 만합니다. 전편에 비해서는 긴장감이 전편에 약간 못미치는 것 같습니다.
15793,1,관람객 후반부로 갈수록 재미있고 감동적이었어요. 잠수함 씬들 몰입감 넘쳐서 집중이 잘되더라구요.
15794,1,관람객 대한민국에 현시점을 나름 재밌게 각색하고 몰입감도 좋았습니다.
15795,1,관람객 전편을 능가한 속편의 탄생
15796,1,관람객 기대이상으로 진지하게 봄ㅋㅋ 재미도 있구 감동적이기도ㅋㅋ
15797,1,"관람객 양우석감독님이 미,남,북 정상회담 전쟁직전의 위기 상황을 잘 표현한 영화~ 강추~~"
15798,1,관람객 정치적 관점에서 세계정세를 생각할수있어 좋았고스토리도 정치색이 강하지만코믹한 부분도 섞여있어 무겁지 않았습니다
15799,1,관람객 한반도 정세를 코믹과 액션을 적절히 배합한 영화입니다. 미국 대통령 역할하신 분 정말 똑같은 느낌이..ㅋㅋ
15800,1,관람객 예고편 보고 얘기를 어떻게 풀어갈까 궁금했었는데 잘 만들었네
15801,1,"관람객 너~무 재미있었고, 마지막에 감동 한스푼 첨가~!!"
15802,1,관람객 가OO 않지만 재미나게 봤어요
15803,1,관람객 너무너무 재미있게 봤어요 기대이상입니다 왜 이제야 봤을까요ㅠㅠ
15804,1,관람객 역사를 잊은 민족에겐 미래는 없다. 우리 민족의 미래는 밝다
15805,1,관람객 좋지않은 후기가 많아서 조금 걱정하고봤지만 정치색을 씌우지않고 단순히 스토리로 배우들의 연기로 보니 걱정과 달리 정말 정말 정말 재미있게 잘 봤습니다. 배우들의 연기도 좋고 지루한 부분없이 몰입해서 봤고 후반으로 갈...
15806,1,관람객 정상회담 현시점에 대한 영화 정상회담이 잘되었던 영화 재미있고 스릴있네요
15807,1,관람객 생각보다 재미있었고 곽도원씨의 눈빛연기가 제대로 였습니다
15808,1,"관람객 강철비1때문에 기대가 컷는데 관객평점이 엉망이라 보길 망설이다본 후기ㅡ 보는관객은 불편하고 자칫 지루할 수 할수있는 정치적 많은설정들이 조금 아쉽긴 하다.국뽕영화, 정치성 영화라고 말할 수도 있겠지만, 영화는 영화일..."
15809,1,관람객 우리나라의 현상황을 반영한 내용이면서 통일에 대한 물음을 던지는 영화!
15810,1,관람객 아슬아슬하고 대범한 웰메이드 오락영화
15811,1,관람객 너무 너무 재미있었어요ㅜㅜ 심장이 쫄깃쫄깃한 영화였어요!
15812,1,관람객 즐겁게 잘봤습니다 재미있네요ㅎ
15813,1,관람객 스토리가 좋았으며 곽도원의 연기가 훌륭했음~^^
15814,1,관람객 비현실적인데 재미는 있다ㅋㅋ 한국 판타지 영화!!
15815,1,관람객 연기들이 짱짱햇음 방귀장면 첵고
15816,1,관람객 재미있게 잘 봤어요.역시 정우성ㅋ
15817,1,관람객 재밌어요. 배우 연기는 당연하고 시나리오가 탄탄합니다.
15818,1,"관람객 아는지인에게 다보라고 추천했답니댜  유머,감동  스토리 다좋았어요ㆍ"
15819,1,관람객 갈수록 재밌었습니다! 대통령들이 잘생겼네요ㅎㅎ
15820,1,관람객 재밌게 봤어요.악평이  많아서 좀 망설였는데. 재밌었습니다.
15821,1,관람객 전 너무 재밌게 봤는데 ㅋㅋ 다들 너무 진지하신거아닌가여약간 너무 허술한점빼고는 전 가볍게 보기좋았어요
15822,1,관람객 잼나게 잘봤습니다 내용이 좋았어요
15823,1,관람객 그냥 잠수함씬하나로 평점 먹고들어가는 영화 인중에 땀찰정도로 집중해버림 걍 다 필요없고 기장외손녀 취업하고싶음
15824,1,"관람객 평판이 나뉠 수 있는 요소들이 많은 것 같네요. 개인적으로 미, 암, 북 삼각관계를 급박하게 그려낸 것은 잘했으나, 중국의 비중이 작게 그려져 있고,북한의 행동을 어쩔 수 없다는 식으로 몰고 가기에는 개연성을 부여할..."
15825,1,"관람객 꼴통들 선동해서 댓글알바 엄청 썼구만 또적당히 볼만하고, 괜찮았구만.하여간 틀딱이들"
15826,1,관람객 스포일러가 포함된 감상평입니다. 감상평 보기 각국의 성격을 잘 보여준 것 같습니다. 무거울 수 있는 이야기를 조금은 가벼운 농담으로 완화시켰고 마지막 독도가 나올 때 뭔가...울컥 했습니다.
15827,1,관람객 처음엔 뉴스보는듯 지루하다가 어떻게 이야기가 마무리될지 기대하며 보았습니다
15828,1,관람객 픽션이지만 우리나라의 헌실같아 눈물이ㅠㅠ
15829,1,관람객 볼만해유 ㅋㅋ연기는잘함
15830,1,관람객 그냥 앵간히 재밌었음 깊은 내용은 아니고 연기는 괜찮음
15831,1,관람객 강철비 1을 보셨다면 무조건 2도 보시는걸 추천드려요가끔 나오는 코미디도 재밌었습니다.
15832,1,관람객 1을 안보고도 재밌게 볼수 있었던 영화였어용
15833,1,"관람객 정우성 멋있었고 북한,미국 대통령들 케미가 재밌었다. 보는내내 정말 이렇게 격없이 지낼수있음 좋겠다 싶었는데 영화라 가능한건겠지. 내가 좋아하는 유연석이라 더 좋았다 ㅋ 말도안돼 하면서 나도 모르게 영화속에 빠져 웃..."
15834,1,관람객 너무나 감동적인 영화였다마지막까지...
15835,1,관람객 최근 개봉한 영화중에 제일 볼만하다
15836,1,관람객 오랜만에 괜찬은 영화를 보고 감상평을 남기려 들어 왔더니 역시나정신 못차리는 과학의 30% 열일 중이네요.감상평을 남기자면 하고싶은말 다했고 각자 진영간 시선(국제적인 시선 포함) 잘 균형 잡았다 생각합니다. 물론 ...
15837,1,"관람객 이 영화를 보면 엄청나게 화려한 액션은 존재하지 않는다.하지만 심리적, 각국의 국익점, 작은 개그요소등, 결국 각국은 자신의 나라에 애국하기 위한 방향으로 만들어졌다고 본다.하지만.. 우리나라가 힘이 없어서 화합의 ..."
15838,1,관람객 요즘본 영화중에최고 입니다.
15839,1,관람객 스포일러가 포함된 감상평입니다. 감상평 보기 연기가 빠지는 사람은 없음 다만 각본이 문제임
15840,1,관람객 남북관계를 넘어 동북아 정세까지 고려해서 잘 만들었네요. 재밌었어요
15841,1,관람객 강철비 ..조연분들이 연기짱입니다
15842,1,"관람객 일베들이 작전들어왔다 하여 10점 누르고 갑니다.OO, 영화 개 쩔음. 보지도 않은 놈들이 평점 테러하고 있음이 확실함"
15843,1,관람객 재밌게봤어요~~~ 배우들 연기도 흥미진진~
15844,1,관람객 정우성 얼굴이 제일 감동적이다.
15845,1,관람객 볼만은 하는대 꿈같은. 영화  꿀꿀이 돼지 김정은 넘 좋은넘으로. 묘사 햇내!그것이 좀 거슬리내
15846,1,관람객 잠수함 씬이 특히 재미있었다
15847,1,"관람객 다들 재미없었다고들 하시는데...저는 정말 재미있었고 감동적이어서 끝부분에서는 눈물도 흘렸어요. 뭐 제가 대단한 안목을 가진 사람은 아니라서 다른 분들은 아닐 수도 있지만, 배우들에 연기에 대한것들은  오직 제 기준..."
15848,1,관람객
15849,1,관람객 역사와정치에관심이 있으면 관심갖고 볼만합니다 물론 픽션임을 감안하시고..기대치를 높게잡지는 마세요
15850,1,관람객 배우들 연기는 짱~~ 재밌었어요~~^^
15851,1,관람객 조금 비현실적이긴하지만 배우들의 연기가 훌륭했고 특히 유연석님은 살빠진 김정은 닮아서 귀여웠습니다. 정우성님같은 대통령님 계시면 매일 뉴스볼거 같습니다
15852,1,관람객 지루했긴하지만 볼만 했어요
15853,0,관람객 .
15854,1,관람객 일단 재미있었음근데 너무 한미북 대통령이 실제와 맞지않아조금 몰입감이 떨어진 부분도 있었음스토리는 무난했고 뭘 말하려는지는 조금 애매했지만 시간이 안간다는 생각은 안했어서 재미있다고 판단
15855,1,관람객 재밌습니다. 정말 이뤄질수없는 상황이라서 너무 재밌었습니다.
15856,1,관람객 재미있고 신정근 배우님 연기 잘하세용
15857,1,관람객 재밌다 트럼프?역 맡으신 배우분 연기상 받으셔야할듯ㅋㅋ
15858,1,관람객 정우성 유연석 곽도원 배우 다 좋다 내용도 좋다
15859,1,관람객 갈수록 멋있어지는 정우성 배우만 봐도 시간이 순삭~예상보다 ^^많이 재밌었어요.
15860,1,관람객 영화 너무 잘봤습니다 감사합니다
15861,1,관람객 조금 웃긴 부분들이 있지만 정말 감동적인 영화 입니다. 강추 합니다.
15862,1,관람객 너무 재미있게 봤습니다. 적극추천!! 꼭 보세요.
15863,1,관람객 그냥나눈재밋는거같든뎅
15864,1,관람객 되게 재밌게 봤는데 아재용 영화라 흥행이 어려울듯
15865,1,관람객 졸잼입디다졸졸졸졸잼
15866,1,관람객 평작 이상은 되는 작품. 정치 스릴이 멱살 잡고 캐리한다.
15867,1,"관람객 다들 재미없다구 하시는데 전 재밌었걸랑요,,ㅜ 잠수함 소재로 한 영화는 생소해서 짜릿하게 봤어요ㅎㅎㅎ"
15868,1,관람객 여기 영화 보지도않고 친북반일영화다 말하는 사람들 많은데 막상 영화를 보면 생각보다 잘만들었고 내용에도 만족함 1보단 훨씬 재밌었던듯 제발 영화 보고와서 평점좀 줘라 잠수함 전투장면에도 상당히 만족함
15869,1,관람객 연기는 좋았으나 몰입도가 좀 떨어졌어요
15870,1,관람객 1편과는 다르게 재밌어요ㅎㅎ
15871,1,관람객 통일이 되길 간절하게 대한민국 국민으로서 소망해요~
15872,1,"관람객 자칫 너무 억지스러운 상황 설정이 될 수 있었으나, 구체적인 캐릭터 묘사가 현실과 오버랩되면서 매우 흥미로웠습니다."
15873,1,관람객
15874,1,관람객 잼써요
15875,1,관람객 최근 봤던 영화중 쵝오
15876,1,관람객 오랜만에 보는 영화인데 너무 재미었어요!
15877,1,관람객 애국심이 불타오른게 만든 영화 강추
15878,1,관람객 생각보다 재미있고 볼만하네요
15879,1,관람객 코로나로 인해 극장가가 한산했는데 활기를 찾게 될것 같은 영화~!
15880,1,관람객 재미있게 잘봤습니다.
15881,1,관람객 현 한반도의 문제에 대해 다시금 생각해보게하는 화두를 던진 영화~
15882,1,관람객 재밋기만 하더만 평가에 지루 하다고 한사람들 이해가 안가는 영화.
15883,1,관람객 흥미진진 하네요.근데 우리나라 배우분들이 연기를 월등히 잘하나봐요. 외국인 배우분들 연기가 조금 어색하게 느껴지기도..;;ㅋㅋ
15884,1,관람객 누구의 방해없이 누구의 허락없이 평화 통일을 할수 있을까? 왜 우리의 통일이 어려운지 또 한번 생각하게 만드는군요 우리가 강해져야 방해받지 않을텐데.. 언제쯤 가능할까요
15885,1,관람객
15886,1,관람객 재미있음
15887,1,"관람객 스포일러가 포함된 감상평입니다. 감상평 보기 한,미,북 모여 훈훈하다"
15888,1,관람객 스토리도 좋았고 배우연기도 훌륭했던 영화
15889,1,관람객 결말은 좀 뻔하지만 재밌어요
15890,1,관람객 재밋어요다음엔 강철비3 도전인가?
15891,1,관람객 기대안하고 봤는데 너무 재밌ㅇ니요
15892,1,"관람객 스포일러가 포함된 감상평입니다. 감상평 보기 현재 우리나라의 통일에 대한 노력을 정확히 반영해 만들어졌다는 점이며 통일이 단 한 사람만이 아닌 여러 나라의화합으로써야 이뤄진다는 교훈을 준 작품입니다. 감사합니다. 우리나라뿐만 아니라 북한, 중국, 미국 그리고 ..."
15893,1,관람객 스포일러가 포함된 감상평입니다. 감상평 보기 한반도의 모든 문제들이 얼마나 어려운지 보여주는 영화였네요
15894,1,관람객 현재 한반도 상황을 재미있게 푼거는 괜찮은데 너무 복잡하게 대화상으로만 애기가 전개되서 뭐가먼지 잘모르겠습니다
15895,1,관람객 재밌었어요.시간도 잘 가고요
15896,1,관람객 스포일러가 포함된 감상평입니다. 감상평 보기 최근 우리나라가 놓인 처지가 비슷하고 일본이 독도를 침략하면 그래도 북한은 한국을도와서 일본을 공격하기를 바라는게 우리국민의 마음일거같다.미국대통령이나 북한최고 위원장이나 우리대통령들의 내면을 그럴만하게 연기해서 매...
15897,1,관람객 충분히 일어날 수 있는 시나리오에미국 북한 한국의 입장이 잘 들어나고중국과 일본에 둘러쌓인 우리나라는 계속 니고시에이터를 해야겠다.중간에 잠수함 영화로 전환되었는데정말 헌터킬러를 보는듯 긴장감이 쫄깃쫄깃
15898,1,관람객 나는 재미만 있던데 뭉클하기도 하고저런 나라 저런대통령 꿈꿔보기도 하고미국대통령은 좀 그렇지만유연석 정우성연기도 너무 좋았고그냥 잔잔하지만 깊은 감동도 있었다대체 사람들을 영화를 통해얼마나 무엇을 얻고 싶길래 이리 ...
15899,1,관람객 그냥 무난하게 보기 좋았어요 ㅋㅋㅋㅋ
15900,1,관람객 친일 매국노들 평점 테러로 발광 하는 구나 매국노 처벌이 절실하다는 것을 느낌
15901,1,관람객 잼나넹요~~~ 대한민국만세
15902,1,관람객 스포일러가 포함된 감상평입니다. 감상평 보기 우리나라 대통령이 제일 의리 있는걸로~~^^ 가볍게 보기 좋은 영화인듯
15903,1,관람객 다시 또 보고싶다또 봐야지
